ranking,title,artist,album,likes,date,lyrics
2264,"REVENGE (Feat. 210, kuzi)",양홍원,Stranger,"3,473",2019.02.16,"Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>First love Second<br/>peace and balance<br/>get my money get it right<br/>cuz Its all about balance<br/>keep my feelin’ on the low<br/>I been latent never<br/>kno I been lame<br/>my friends thanks<br/>for the patience ay<br/>gettin’ news theyre<br/>almost kinda bad<br/>I be payin’ dues gettin’ fame<br/>I aint playin’ games<br/>my eyes gettin’ red<br/>never let them go<br/>many souls got lost<br/>and no one led them right<br/>sun rise but birds in the cage<br/>people never aim the guns right<br/>in your face see the fear<br/>I need you near<br/>I cant take it<br/>I cant take off<br/>you caught a flight<br/>and Its about to take off<br/>you wanna leave<br/>you wanna live your own life<br/>everybody got their home<br/>how could I own mine<br/>I been on yr mind<br/>cuz you been on mine<br/>I know Im always too late<br/>never been on time<br/>Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>They talk about me<br/>벗어 mask 너네들<br/>이름 적고가길<br/>너넨 정의롭나<br/>난 그저 젊어 아이<br/>어차피 다 똑같애<br/>난 챙겨 나의 친구<br/>난 안 믿어 아무도<br/>in this way<br/>B site 걔넨 못 시키지 폐허<br/>데리러 가지 d<br/>걔넨 못하지 이렇게<br/>더 달리 골 갖게 레이업<br/>Fuck<br/>병신아 여기 전부 다 덫<br/>쉬워 보여 눈 똑바로 떠<br/>둔한 놈들 놓지 넋<br/>Revenge 살 파서 넣지<br/>Fuck<br/>병신아 여기 전부 다 덫<br/>쉬워 보여 눈 똑바로 떠<br/>둔한 놈들 놓지 넋<br/>Revenge 살 파서 넣지<br/>Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>Oh you Wish it for me<br/>Now u keep the Distance on me<br/>Yeah i need that Brain wash prolly<br/>If u want revenge just Call me<br/>now take your worst<br/>Behavior<br/>You know u cant love urself<br/>your Songs forever<br/>Thats the Primal Error<br/>수갑 찬 채로<br/>만들어 널 재로<br/>증오해 너에게로<br/>Cuz i can<br/>Cuz i can take it now<br/>I killed my self now i feel Drowned<br/>Think about it all Day n night<br/>All I see is just Red lines<br/>I hate<br/>I hate<br/>So Ill take<br/>I hate<br/>I hate<br/>So Ill take<br/>Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>Revenge 벗어 던져 mask<br/>No peace 이제 전쟁<br/>Now we’re not afraid<br/>Cuz everybody same<br/>
"
2265,Cyber Holiday (Feat. 넉살),까데호,Cyber Holiday (Feat. 넉살),235,2020.02.07,"시간의 사다리 엄지로 사진을 내려가<br/>간신히 매달려 너의 얼굴 어디쯤<br/>하트의 사식을 넣어놔<br/>사각형 프레임에<br/>넌 언제든 꺼내볼 수 있어<br/>갇혀 있지 않지<br/>하지만 너무 바빠<br/>우린 같이 있지 않지<br/>사실은 인사도 없이 아침에 지나친<br/>그게 우리 아니었던가 거참 허허<br/>환기 좀 해야겠어 댓글 창 열어<br/>몇몇은 지우고 몇몇은 남겨<br/>웃긴 거 두고 거슬리면 날려<br/>합격 합격 불합격 판결<br/>난 이 세상의 왕 날 반겨<br/>하 free on my mind<br/>싫으면 꺼져 얼마나 좋아 자유<br/>여긴 사람 위에 섬 이름은 무인도<br/>딱 적당한 선 사이버 속 메뉴<br/>그건 너와 나 혹은 여행<br/>또 또 해시태그 해시태그<br/>말해줘 그들의 언어로 0 아니면 1<br/>No 아니면 Okay<br/>이름 모를 휴양지에 사진<br/>그곳에 호텔<br/>너도 여기 한번 꼭 가봐 링크를 줄게<br/>하지만 편지는 꼭 부탁해<br/>잉크를 줄게<br/>우리는 지금 어디쯤이야<br/>오늘은 사이버 홀리데이<br/>우리 언제 봐 너와 난 지금도<br/>보고 있는 걸 우린 언제나<br/>가끔은 손을 잡고 싶지만<br/>가로로 길게 찍으면<br/>이쁘게 나오지 않아<br/>2020 원더 키디 올해는 어떤 일들이<br/>우리 피드에 밥을 줄까나<br/>항상 든든했음 좋겠다<br/>그냥 대충 답글 달듯 말고<br/>좋은 일들로 필히<br/>내 마음 깊이 남아 있어<br/>너의 달라지기 전 모습은<br/>비록 넌 지워 버렸지만<br/>가끔 추억은 어떤 방식으로든<br/>남겨져 버리잖아<br/>제발 날 버리지 마<br/>어쩌면 외국에 혹은 차로 십분<br/>또 걸어서 더 멀리<br/>아님 바로 당장 옆<br/>그저 내가 바라는 건<br/>좋아요 같은 인사<br/>하지만 우리 사이는 담장 옆<br/>여긴 사람 위에 섬 이름은 무인도<br/>딱 적당한 선 사이버 속 메뉴<br/>그건 너와 나 혹은 여행<br/>또 또 해시태그 해시태그<br/>말해줘 그들의 언어로 0 아니면 1<br/>No 아니면 Okay<br/>
"
2266,No Where (Feat. 로꼬),식케이 (Sik-K),No Where,"8,866",2016.07.12,"Baby I ain’t goin no where<br/>It’s all day and all night<br/>Baby I ain’t goin no where<br/>Imma keep on loving you<br/>Baby I ain’t goin no where<br/>여기 있을 테니까<br/>Baby I ain’t goin no where<br/>다른 걱정하지마<br/>I’m like woo I’m like woo<br/>I’m like woo woo I’m like woo<br/>나는 아무데도 안가<br/>너를 두고 갈 때가 어디 있다고<br/>만약 내가 어딘가를 간다면<br/>네 손을 꽉 잡아<br/>너도 그럴거란걸 나는 다 알아<br/>알고 있다고 이미<br/>너와 함께해 every second every minute<br/>너도 알다시피 너를 껴안는 건<br/>나의 취미이자 특기<br/>나는 좋아하지<br/>특히 너가 볼을 만져줄 땐<br/>내 귀에다가 들릴 듯 말 듯하게<br/>속삭여줄 때<br/>또 내 품에 안겼을 땐 I feel love yeah<br/>I want you to lock me up with your lips<br/>어김없이 I ain't goin no where<br/>걱정은 안 해도 돼<br/>I'm like woo woo<br/>Let's do what we gotta do<br/>Baby I ain’t goin no where<br/>It’s all day and all night<br/>Baby I ain’t goin no where<br/>Imma keep on loving you<br/>Baby I ain’t goin no where<br/>여기 있을 테니까<br/>Baby I ain’t goin no where<br/>다른 걱정하지마<br/>I’m like woo I’m like woo<br/>I’m like woo woo I’m like woo<br/>대신 너랑은 어디든지<br/>갈 수 있어 뭐든지<br/>할 수 있게 할 수 있어 알아듣지<br/>매일 아침에는<br/>얼굴이 붓지 못하도록<br/>같이 몸을 이리저리 움직일 거야<br/>땀으로 온 몸이 범벅돼도 괜찮아<br/>금방 시원해질 거야<br/>혹시 내 직업이<br/>널 불안하게 한다면<br/>이 노랠 틀고 내게 술을 따라줘<br/>내 말이 모두 거짓말인 것 같다면<br/>힙합을 떼고 발라드를 달아줘<br/>난 호랑이를 몰고 있고 넌<br/>내 옆자리에 타면 돼<br/>난 누워서 카펫을 깔아줄 거고<br/>넌 그 위에서 하면 돼<br/>Baby I ain’t goin no where<br/>같이 비행기를 타게 될 거고<br/>대기실에선 내 손을<br/>잡고 있을 거야<br/>내년에도 AOMG 투어에서<br/>눈이나 맞추자니깐 둘이 누워서<br/>나가지 말고 다시 이불을 덮어<br/>떨어지는 건 나는 죽어도 싫다고<br/>그게 잠시라도 안돼 나를 안아 어서<br/>Baby baby<br/>나는 매일 너를 보지만 또 귀찮게<br/>하루 종일 쉬지 않고<br/>연락해서 미안해<br/>나는 좋아하면<br/>표현하잖아 더 티나게<br/>Woo girl 심각해 Woo girl<br/>Baby I ain’t goin no where<br/>It’s all day and all night<br/>Baby I ain’t goin no where<br/>Imma keep on loving you<br/>Baby I ain’t goin no where<br/>여기 있을 테니까<br/>Baby I ain’t goin no where<br/>다른 걱정하지마<br/>I’m like woo I’m like woo<br/>I’m like woo woo I’m like woo<br/>
"
2267,앵무새 (Prod. By Beautiful Disco),기리보이,3곡,"6,798",2018.05.26,"나는 멍청하고 조류지만 니가 하는 말<br/>전부 공감하고 따라 할 수 있어 걱정마<br/>니가 사랑한다 할 땐 나도 할 수 있지만<br/>나는 날아갈 수 있다는 걸 절대 잊지마<br/>나는 멍청하고 조류지만 니가 하는 말<br/>전부 공감하고 따라 할 수 있어 걱정마<br/>니가 사랑한다 할 땐 나도 할 수 있지만<br/>나는 날아갈 수 있다는 걸 절대 잊지마<br/>I love you <br/>종일 생각해봐도<br/>I love you <br/>니가 나를 떠나도 말야<br/>그건 따라 할 수가 없어<br/>왜인지는 나는 알 수 없어<br/>원래 나는 그래 나는 그래 나는 그래 <br/>만약 내가 떠난다면 너는 어떡할래<br/>너는 너대로 살고 내가 더 성공할 때<br/>그건 윈윈이 아냐 너는 아직도 몰라<br/>그건 비긴 것도 아냐 너는 아직도 몰라<br/>만약 너가 돈이 급해 <br/>나를 이용하려 하면<br/>나는 변호사 말고 <br/>너에게 전화를 걸 거야<br/>여전히 너를 사랑할거야 forever<br/>그러니 돈이 급하면 먼저 귀띔해줘<br/>허나 그럴 일은 없지 <br/>만약이란 말은 내 사전엔 없지<br/>만약이란 말은 너무 어이없지 <br/>만약이란 말은 너무 어미없지<br/>당연 아니라는 말은 너무 억지<br/>스럽지만 그 외에는 대답 없지<br/>그게 왜냐하면 법이 그래 법이<br/>우린 그냥 다른 세상으로 번지<br/>나는 멍청하고 조류지만 니가 하는 말<br/>전부 공감하고 따라 할 수 있어 걱정마<br/>니가 사랑한다 할 땐 나도 할 수 있지만<br/>나는 날아갈 수 있다는 걸 절대 잊지마<br/>나는 멍청하고 조류지만 니가 하는 말<br/>전부 공감하고 따라 할 수 있어 걱정마<br/>니가 사랑한다 할 땐 나도 할 수 있지만<br/>나는 날아갈 수 있다는 걸 절대 잊지마<br/>I love you <br/>종일 생각해봐도<br/>I love you <br/>니가 나를 떠나도 말야<br/>그건 따라 할 수가 없어<br/>왜인지는 나는 알 수가 없어<br/>원래 나는 그래 나는 그래 나는 그래<br/>만약 내가 떠난다면 너는 어떡할래<br/>너는 너대로 살고 내가 더 성공할 때<br/>그건 윈윈이 아냐 너는 아직도 몰라<br/>그건 비긴 것도 아냐 너는 아직도 몰라<br/>만약에 내가 약을 하면 <br/>내 싸대기를 때려<br/>아니 더 좋은 걸 해줘 <br/>나의 입에 너를 대줘<br/>이건 맨날 새로워서 <br/>정말 신기하지 매년<br/>아무리 날아가려 해도 <br/>그럴 수가 없지 매년<br/>나는 법을 까먹었을지도 모르지<br/>멍청해서 멍청한 거조차 모르니<br/>너의 말에 할 수 있는 대답은 한가지<br/>그게 나는 좋은 거인 지도 모르지<br/>그게 뭐든 타의든 자의든 자위든 간에<br/>정확한 건 모든 것은 <br/>내 입에서 나왔다네<br/>타의든 자의든 자위든 간에<br/>정확한 건 모든 것은 <br/>내 입에서 나왔다네<br/>
"
2268,ENDXIETY (Feat. Ann One),Dok2,ENDXIETY,"2,877",2019.06.25,"스틸녹스 하나<br/>또 이름 모를 색 하나 없인<br/>잠은 아예 잘 못 자<br/>가끔 숨을 쉬는 것 조차 힘이 들어<br/>보이기엔 평범하지 참 no probs<br/>근데 머리 안이 그냥 복잡 아니 고장<br/>모자를 푹 눌러써도 혼란스러운 기분<br/>미운 사람 하나 없이<br/>항상 맘 가득한 미움<br/>쉬운 일들도 더 자꾸 어렵게 번지는<br/>병 키운 내 잘못 혹은 현실에 발목<br/>알몸으로 나온듯해 꾸며도<br/>딱히 예외란 없지 단잠 꿈에도<br/>수많은 사람 채운 무대도<br/>It feels so empty<br/>But i gotta do it tho<br/>나도 생각 없고 싶어<br/>마냥 멀쩡하고 싶어<br/>술이 취한 것 같지 but<br/>I dont drink no liquor<br/>Shit keep gettin deeper<br/>아름다움이 안 이뻐 보여<br/>내 몸 맘 갈등이 깊어<br/>Baby we should get away<br/>Go cruise down PCH<br/>Get wavy with the palm trees<br/>we should go crazy<br/>Live for today yeah<br/>Get away<br/>Get away<br/>We should just get away<br/>Get away<br/>We should just get away<br/>Get away<br/>We should just get away<br/>Get away<br/>어젠 소리치고 많이 울었대<br/>근데 기억이 난 나지 않아<br/>내 머릿속 내가 생각하는<br/>나이지 않아<br/>공황이 내 가족이라면 젤 맏이 아마<br/>바지 가락 잡는 오한<br/>아직 남아있는 여파인지<br/>평생 이 상태로 계속<br/>고통 속에 살지 않길 바랄 뿐이지<br/>사람을 만나는 자리가<br/>극도로 꺼려져 무서워졌어<br/>뒤돌아 서면 또 정색을 하는<br/>이 세상에 혼자만<br/>웃기가 두려워졌어<br/>환한게 부담만스러워<br/>어서 내 자리에 불들은 꺼둬<br/>아프지 않은 저 무리속<br/>사람들 마냥 다 부러워졌어<br/>Man Thought it was Just a glimpse<br/>내가 미친 건지 미친 삶에<br/>내가 지친 건지<br/>내가 아프다니 아무도 안 믿지<br/>저기 미안하지만<br/>다 믿는 척은 해도 느낄 수가 없지<br/>Fuck this anxiety<br/>they fucked up my party<br/>Like Highly addictive pills<br/>depression anger and ills<br/>You will never know how it feels<br/>Fo real and fo real<br/>누군 불치병이래<br/>구글에도 안 나오는 원인에<br/>이 노랠 만드는게<br/>나의 유일한 큰 치료<br/>다 믿고 싶지 않아 하네<br/>지인들과 부모님도<br/>when the wind blows<br/>i hope it goes away with the dust<br/>Everything is possible<br/>In buddha i trust<br/>Gotta stay positive peace<br/>Baby we only have<br/>one life to live<br/>You know you shouldn’t waste it<br/>Feeling suffocated<br/>I know you gotta make your paper<br/>Just remember time<br/>won’t wait for ya<br/>Before you get any deeper<br/>Deeper yeah<br/>
"
2269,영순위 (Feat. 넋업샨),가리온,Garion 2,"12,548",2010.10.26,"어제보다 더 나은 내일<br/>현실에서 매일 난 시간에<br/>베인 상처를 봐 깊게 패인<br/>그들만의 이 게임에서 진 자는<br/>저 메인에서 바닥으로<br/>힙합의 죄인 넌 몰라도 돼<br/>이제 딴 사람으로<br/>내 손에 채인 풀 수 없는 체인<br/>마치 꼬리를 무는 체인 게임<br/>이름을 파는 캠페인과 쇼의 페이<br/>먹지못해 매일매일 죽어가는 폐인<br/>일상에 얽매인<br/>어제보다 더 아픈 내일<br/>그놈이 가진건 눈치와<br/>돈에 불타는 눈빛과<br/>자기만 모르는 무식함<br/>아냐고 물으면 묻지마<br/>형제란 말은 듣지만<br/>형 동생은 무시만<br/>굳이 말하자면<br/>이 씬의 혼을 훔친 자<br/>양손의 돈뭉치와<br/>비열하게 넌 웃지만<br/>무심한 척 거짓말<br/>뒤로 절대 숨지마<br/>양심만은 팔지마<br/>개소리 나발 불지만<br/>맨 첨에 판 게 양심과<br/>이 판에 남긴 웃긴 말<br/>죄가 있냐고 묻지만<br/>이 판에 이미 묻힌 자<br/>그놈의 이름은 무지<br/>또 다른 이름은 무식<br/>가진 것은 가식과 폭력이라는 무기<br/>순수를 목 졸라 죽인 지탄의 영순위<br/>항상 돈만 좇아 다니는<br/>진짜 바보 멍충이<br/>그놈의 이름은 무지<br/>또 다른 이름은 무식<br/>가진 것은 가식과 폭력이라는 무기<br/>순수를 목 졸라 죽인 지탄의 영순위<br/>항상 돈만 좇아 다니는<br/>진짜 바보 멍충이<br/>결정권은 니 손안에 승부조작이 관건<br/>이번 판은 역시 불안해 상처뿐인 상처<br/>목숨을 걸었어 난 운명이 지킨 것<br/>이번만은 한판치기 승부를 이길 것<br/>상처뿐인 영광 날 짓누르는 무언가<br/>내가 모른다면 그또한 장님 앞의 섬광<br/>당신과 나 사이엔 어떤 줄도 없어<br/>연결고리 학연지연 빼면<br/>남는 것은 대체 어떤건지<br/>노력과는 반비례 패배자만을 남기네<br/>변명을 원해 이판의 더러움을 알리네<br/>가진게 없다고 감정적인들<br/>앞길만이 막히네<br/>잔인한 이 판의 룰이 뒷통수를 날리네<br/>출세란 이름의 가치와 명성 버린<br/>양심이 깔린 멍석<br/>이 돈의 종이 귓가에서 울리네<br/>진리가 버려진 거리 쓰레기들의 이름<br/>탐욕이란 짐승을 부르는 썩은 피를<br/>승자와 패자 아니 이유아닌 이유<br/>허 그건 너의 이름<br/>그놈의 이름은 무지<br/>또 다른 이름은 무식<br/>가진 것은 가식과 폭력이라는 무기<br/>순수를 목 졸라 죽인 지탄의 영순위<br/>항상 돈만 좇아 다니는<br/>진짜 바보 멍충이<br/>그놈의 이름은 무지<br/>또 다른 이름은 무식<br/>가진 것은 가식과 폭력이라는 무기<br/>순수를 목 졸라 죽인 지탄의 영순위<br/>항상 돈만 좇아 다니는<br/>진짜 바보 멍충이<br/>YOU & I WE SO DIRTY<br/>돈벌이는 못해도<br/>그저 한 끼 먹을 밥벌이 랩핑<br/>21세기 양반인 MC들의 객기<br/>명성이란 뱃지를 뺏기<br/>수많은 댓글에 낚인<br/>칭찬이란 돈을 챙기는 게임<br/>IT'S NOT A BETTING<br/>그저 그 잘난 기술에 뺏긴<br/>부자들의 서커스 놀이 재밌잖니<br/>또 이번엔 누가 누굴 꺾었으니<br/>또 벗겨보니<br/>하하하 웃음거리로 만들었네<br/>IT'S SO FUNNY<br/>추잡하리만치 달콤한<br/>이 씬의 사탕발림<br/>MC들의 날카로운 이빨에<br/>누가 또 발라놨지<br/>슬며시 썩어 문드러지는 속내<br/>지쳐가는 고개<br/>꺾여버린 어깨는 니 아버지보다 더해<br/>그리워하는 어제와 늘어만가는 번뇌<br/>보이지 않는 벌레들의<br/>왱왱거리는 언쟁을 신경쓰느라<br/>MIC 잡을 시간이 또 부족해<br/>니 첫 가사를 기억해<br/>그 포부 가득했던 두 눈과<br/>첫 번째 선 무대를 넌 기억해<br/>넌 벌써 잊었네<br/>그놈의 이름은 무지<br/>또 다른 이름은 무식<br/>가진 것은 가식과 폭력이라는 무기<br/>순수를 목 졸라 죽인 지탄의 영순위<br/>항상 돈만 좇아 다니는<br/>진짜 바보 멍충이<br/>그놈의 이름은 무지<br/>또 다른 이름은 무식<br/>가진 것은 가식과 폭력이라는 무기<br/>순수를 목 졸라 죽인 지탄의 영순위<br/>항상 돈만 좇아 다니는<br/>진짜 바보 멍충이<br/> <br/>
"
2270,I4P.KR (Prod. By 바이빈),기리보이,공상과학음악,"10,608",2018.09.22,"Ice in my cup<br/>Ice 나의 몸<br/>사랑에 빠지기에는 너무 차가워<br/>다시 love 다시 hug 다시 fuck 다시 0<br/>애초부터 누구 밑에 있을 레벨이 아니지<br/>Ice 씹어 꽉<br/>이빨 전부 나가<br/>우리 집에 초대장은 받고 왔니 인마<br/>다시 1 다시 2 다시 3 다시 4<br/>애초부터 누구 밑에 있을 레벨이 아니지<br/>적어 내려가 내 판타지<br/>가끔 사실이 아닌 것을 적지<br/>왜 내 얘길 전부 까발려야 해<br/>너 먼저 벗고 말해 껍데기<br/>적어 내려가 내 판타지<br/>가끔 사실이 아닌 것을 적지<br/>왜 내 얘길 전부 까발려야 해<br/>너 먼저 벗고 말해 껍데기<br/><br/>I know you You know me<br/>너는 나를 알고 나는 너를 알지<br/>너는 너무 애기 자꾸 토를 달지<br/>너를 본 보기 삼아 목을 따지<br/>하늘천 하늘천 천히 따 지<br/>계절 언제 바뀌었냐 겨울 같지<br/>계절 언제 바뀌었냐 봄 같지<br/>하늘천 하늘천 천히 가지<br/>여름에는 반팔티 아크로님 바지<br/>슈프림은 땅속에 때가 아냐 아직<br/>보이즈 옵섬머형과 i4p<br/>무슨 차 이름 같아 예 i4p<br/>블러 처리돼있는 너희 얼굴들 앞에<br/>쌍욕을 뱉고 싸대기 후려갈길래<br/>최고도 최선도 내 길이 아니지<br/>애초부터 누구 밑에 있을 레벨이 아니지<br/><br/>나다움과 싸워 난 다음과 싸워 난 다음과 싸워<br/>이길 자신 없으면 이미 그만 뒀지<br/>나다움과 싸워 난 다음과 싸워 난 다음과 싸워<br/>이길 자신 없으면 이미 그만 뒀지<br/><br/>Ice in my cup<br/>Ice 나의 몸<br/>사랑에 빠지기에는 너무 차가워<br/>다시 love 다시 hug 다시 fuck 다시 0<br/>애초부터 누구 밑에 있을 레벨이 아니지<br/>Ice 씹어 꽉<br/>이빨 전부 나가<br/>우리 집에 초대장은 받고 왔니 인마<br/>다시 1 다시 2 다시 3 다시 4<br/>애초부터 누구 밑에 있을 레벨이 아니지 <br/><br/>애초부터 그만뒀지 싸울 자신이 없다면<br/>애초부터 정해졌지 우린 자신의 다음은<br/>우리의 다음은 뭔지 모르지만<br/>시도는 해볼 수 있잖아 시간을 쪼개서라도<br/>우리는 아파 머리가<br/>우리는 아파 허리가<br/>우리는 아파 정신과<br/>우린 그래서 바쁘고 나쁜가 봐<br/><br/>적어 내려가 내 판타지<br/>가끔 사실이 아닌 것을 적지<br/>왜 내 얘길 전부 까발려야 해<br/>너 먼저 벗고 말해 껍데기<br/>적어 내려가 내 판타지<br/>가끔 사실이 아닌 것을 적지<br/>왜 내 얘길 전부 까발려야 해<br/>너 먼저 벗고 말해 껍데기<br/>
"
2271,VJ in 2020 VISION (BPM102),버벌진트,20 Acapellas,143,2020.02.07,"2020 visions<br/>2020 아마 될 거야 특이점<br/>답이 없는 문제들로 가득했던<br/>last year 하직할 뻔을 수십번<br/>이겨냈어 몸엔 굳은살<br/>whatever comes<br/>my way 이젠 무감각<br/>I'm feelin numb<br/>입구를 잠가 yeah 좁아지는 원<br/>no new friends 작년 해가 지기 전<br/>다짐했지 올해 focus new millions<br/>이해 안 가던 것들 다 이젠 이해돼<br/>헤어진 까닭은 너무 다른 DNA<br/>오게 되겠지 너도 대가를 치를 때<br/>나 역시 karma에 단단하게 묶인 존재<br/>난 기도해 내게 깃들기를 지혜가<br/>신의 물방울 부어 상처 위에다<br/>네 예상과는 달리 잘 안 취해 잘<br/>so bring some more wine<br/>let's start off the year right<br/>TMI i never drink and drive again<br/>같은 잘못 반복하며 살아가긴<br/>죽어도 싫어 chase<br/>가사에 내가 적은<br/>얘긴 다 참 true or false<br/>keep gossippin'<br/>그게 인간성 원망할 건 나 자신뿐<br/>화살은 얼마든지 쏴 자 다음 분<br/>and to the next one<br/>찾았으면 해 수면<br/>매일 또렷해지네 정신이 해 지면<br/>내 대응법 another night<br/>another track done<br/>이대로 살아갈 수는 없어 이제 더는<br/>on and off 담배 역시 내 문제점<br/>끊어버리고파 2년 전 그때처럼<br/>I'm not a quitter<br/>달릴 거야 난 끝없이<br/>other side에 뭐가 있는지 볼 때까지<br/>cut the beat 머릿속이 시끄럽지<br/>하지만 후회는 없어 내가 택한 길<br/>바퀴를 더 빨리<br/>like the brake pad's worn<br/>새로운 해니까 장착해야지 새 form<br/>껍질을 벗고 BAMN but 내게 도움<br/>주었던 사람들 잊지 않아<br/>i rap for'em<br/>what you rap for<br/>money fame women 그 외에 또<br/>다른 게 있을까 난 의심이 돼 꼭<br/>빈 수레 같은 raps<br/>그저 그런 copy cats<br/>들의 race 작은 틀에 갇힌 채<br/>제자릴 달리긴 싫어<br/>I'm not with that<br/>이 verse가 네 귓가에 도착할 때<br/>난 더 멀리 아마도 네 시야 밖에<br/>내 머린 내 rap과는 달리 차갑네<br/>it's so cold<br/>I'm waiting for the spring time<br/>시작이 좋아 다 버려 빛바랜 signs<br/>2020 yeah it's the game time<br/>선후배가 어딨어 안 해도 돼 인사<br/>so cold<br/>i'm waiting for the spring time<br/>시작이 좋아 다 버려 빛바랜 signs<br/>2020 yeah it's the game time<br/>선후배가 어딨어 안 해도 돼 인사<br/>
"
2272,Playa Love (Feat. 린),더블케이 (Double K),INK MUSIC,"10,147",2010.05.06,"다른여자 전화번호<br/>모두 지울 수 있겠니<br/>하루종일 내 생각만 해줄수있니<br/>hey playboy<br/>내게 다가와줘 조금만 더 천천히 yeah<br/>나 역시 널 믿을 수 있게<br/>i don't know 스치는 바람이 될진<br/>그 뻔한 연애담 속 한 사람이 될진<br/>불꽃처럼 휙 꺼지는 만남이 될진<br/>상처만 남기고<br/>떠날 그런 사랑이 될진<br/>어디로 퍼질지 모르는 담배연기처럼<br/>곧 펼쳐질 일은 알 수 없지만<br/>난 알아 딱 하나 널 원한다는 사실<br/>이 위험한 도박을 하는<br/>이유는 한 가지<br/>바로 너너너너 girl<br/>how u got me luuuuv<br/>너 땜에 그 어떤 결과도 안두려워luv<br/>널 향한 맘은<br/>100도 끓는물처럼 뜨거워<br/>내말이 다 멘트와<br/>짜여진 레퍼토리라도<br/>널 위한 화법만은 내 심장 맥박소리<br/>넌 내 맘속 깊이 울려퍼지는 메아리<br/>봄이 자연을 대하듯<br/>나는 널 그렇게 대하리<br/>다른여자 전화번호<br/>모두 지울 수 있겠니<br/>하루종일 내 생각만 해 줄수있니<br/>hey playboy<br/>내게 다가와줘 조금만 더 천천히 yeah<br/>나 역시 널 믿을 수 있게<br/>니 품안에 나 안겨도볼게<br/>갓난애기처럼<br/>간지럽게 널 깨물어도볼께<br/>강아지처럼<br/>단둘이 해변을 손잡고<br/>나란히 걸어보는것 등<br/>너랑 하고픈 게 참 많아 아이처럼<br/>너가 힘들땐 두 발이 되주고 싶고<br/>비올땐 너의 우산이 되주고 싶어<br/>널 감동시키는 음악이 되주고 싶고<br/>또 쉬어 갈 수 있는<br/>주말이 되주고 싶어<br/>내가 선수면 난 너의 소속<br/>난 가슴에 달고 뛰어 너란 logo<br/>널 리드해줄게 언제 어디든<br/>저 앞에 그 어떤 높은<br/>장애물이 버티든<br/>난 지금 내 감정에 거짓말을 못해<br/>특히 나를향해 미소짓는 너를 볼때<br/>난 본래 여자를 좀 밝혀<br/>근데 믿어봐 왜냐면<br/>너가 바로 내 세상 모든여자 come on<br/>다른여자 전화번호<br/>모두 지울 수 있겠니<br/>하루종일 내 생각만 해 줄수있니<br/>hey playboy<br/>내게 다가와줘 조금만 더 천천히 yeah<br/>나 역시 널 믿을 수 있게<br/>세상을 덮은 흰 눈처럼<br/>내 맘을 덮은<br/>그대여 나는 겉으로<br/>쿨한 척 하는 것뿐<br/>실제로 내 머리 속 가슴 속엔<br/>온통 너뿐<br/>세상을 다준다해도<br/>i don't want nothin but you<br/>so please believe<br/>한없이 서툰 내 사랑<br/>우리 둘만의 비밀을<br/>만들고픈 내 야망<br/>들어줄래 한 걸음만 더 다가와<br/>내가 널 향해 내민 이 손만<br/>넌 그냥 꽉잡아<br/>다른여자 전화번호<br/>모두 지울 수 있겠니<br/>하루종일 내 생각만 해 줄수있니<br/>hey playboy<br/>내게 다가와줘 조금만 더 천천히 yeah<br/>나 역시 널 믿을 수 있게<br/> <br/>
"
2273,05.30.18,E SENS,이방인,"3,535",2019.07.22,가사가 없습니다
